payment_id,subscription_id,payment_at,payment_status,amount
3115,572,2025-10-24T02:00:00+00:00,successful,20
3116,572,2025-11-24T02:00:00+00:00,successful,20
3117,572,2025-12-24T02:00:00+00:00,successful,20
3118,573,2025-08-24T23:38:59+00:00,successful,20
3119,574,2025-08-25T05:22:18+00:00,successful,50
3120,574,2025-09-25T02:00:00+00:00,successful,50
3121,574,2025-10-25T02:00:00+00:00,successful,50
3122,574,2025-11-25T02:00:00+00:00,successful,50
3123,574,2025-12-25T02:00:00+00:00,successful,50
3124,575,2025-08-25T05:23:25+00:00,successful,20
3125,575,2025-09-25T02:00:00+00:00,successful,20
3126,575,2025-10-25T02:00:00+00:00,successful,20
3127,575,2025-11-25T02:00:00+00:00,successful,20
3128,575,2025-12-25T02:00:00+00:00,failed,20
3129,576,2025-08-25T13:20:31+00:00,successful,20
3130,576,2025-09-25T02:00:00+00:00,successful,20
3131,576,2025-10-25T02:00:00+00:00,successful,20
3132,576,2025-11-25T02:00:00+00:00,successful,20
3133,576,2025-12-25T02:00:00+00:00,successful,20
3134,577,2025-08-25T16:08:32+00:00,successful,20
3135,577,2025-09-25T02:00:00+00:00,successful,20
3136,577,2025-10-25T02:00:00+00:00,successful,20
3137,577,2025-11-25T02:00:00+00:00,successful,20
3138,577,2025-12-25T02:00:00+00:00,successful,20
3139,578,2025-08-25T17:08:28+00:00,successful,20
3140,578,2025-09-25T02:00:00+00:00,successful,20
3141,578,2025-10-25T02:00:00+00:00,successful,20
3142,578,2025-11-25T02:00:00+00:00,successful,20
3143,579,2025-08-25T23:17:18+00:00,successful,216
3144,580,2025-08-26T08:42:07+00:00,successful,216
3145,581,2025-08-26T10:38:14+00:00,successful,50
3146,581,2025-09-26T02:00:00+00:00,successful,50
3147,581,2025-10-26T02:00:00+00:00,successful,50
3148,581,2025-11-26T02:00:00+00:00,successful,50
3149,581,2025-12-26T02:00:00+00:00,successful,50
3150,582,2025-08-26T16:11:31+00:00,successful,20
3151,582,2025-09-26T02:00:00+00:00,successful,20
3152,582,2025-10-26T02:00:00+00:00,successful,20
3153,582,2025-11-26T02:00:00+00:00,successful,20
3154,582,2025-12-26T02:00:00+00:00,successful,20
3155,583,2025-08-27T04:08:17+00:00,successful,216
3156,584,2025-08-27T05:38:06+00:00,successful,20
3157,584,2025-09-27T02:00:00+00:00,successful,20
3158,584,2025-10-27T02:00:00+00:00,successful,20
3159,584,2025-11-27T02:00:00+00:00,successful,20
3160,584,2025-12-27T02:00:00+00:00,successful,20
3161,585,2025-08-27T07:45:48+00:00,successful,50
3162,585,2025-09-27T02:00:00+00:00,successful,50
3163,585,2025-10-27T02:00:00+00:00,successful,50
3164,585,2025-11-27T02:00:00+00:00,successful,50
3165,585,2025-12-27T02:00:00+00:00,successful,50
3166,586,2025-08-27T09:52:24+00:00,failed,20
3167,586,2025-09-27T02:00:00+00:00,successful,20
3168,586,2025-10-27T02:00:00+00:00,successful,20
3169,586,2025-11-27T02:00:00+00:00,successful,20
3170,586,2025-12-27T02:00:00+00:00,successful,20
3171,587,2025-08-27T09:05:21+00:00,successful,216
3172,588,2025-08-27T16:54:44+00:00,successful,20
3173,588,2025-09-27T02:00:00+00:00,successful,20
3174,588,2025-10-27T02:00:00+00:00,successful,20
3175,588,2025-11-27T02:00:00+00:00,successful,20
3176,588,2025-12-27T02:00:00+00:00,successful,20
3177,589,2025-08-27T23:52:17+00:00,successful,20
3178,589,2025-09-27T02:00:00+00:00,successful,20
3179,589,2025-10-27T02:00:00+00:00,successful,20
3180,589,2025-11-27T02:00:00+00:00,successful,20
3181,589,2025-12-27T02:00:00+00:00,successful,20
3182,590,2025-08-28T05:19:44+00:00,successful,20
3183,590,2025-09-28T02:00:00+00:00,successful,20
3184,590,2025-10-28T02:00:00+00:00,successful,20
3185,590,2025-11-28T02:00:00+00:00,successful,20
3186,590,2025-12-28T02:00:00+00:00,successful,20
3187,591,2025-08-28T08:21:41+00:00,successful,216
3188,592,2025-08-28T11:01:49+00:00,successful,50
3189,592,2025-09-28T02:00:00+00:00,successful,50
3190,592,2025-10-28T02:00:00+00:00,successful,50
3191,592,2025-11-28T02:00:00+00:00,successful,50
3192,592,2025-12-28T02:00:00+00:00,successful,50
3193,593,2025-08-28T16:28:20+00:00,successful,50
3194,593,2025-09-28T02:00:00+00:00,successful,50
3195,593,2025-10-28T02:00:00+00:00,successful,50
3196,593,2025-11-28T02:00:00+00:00,successful,50
3197,593,2025-12-28T02:00:00+00:00,successful,50
3198,594,2025-08-28T18:18:40+00:00,successful,20
3199,595,2025-08-28T22:56:53+00:00,successful,20
3200,595,2025-09-28T02:00:00+00:00,successful,20
3201,595,2025-10-28T02:00:00+00:00,successful,20
3202,595,2025-11-28T02:00:00+00:00,successful,20
3203,595,2025-12-28T02:00:00+00:00,successful,20
3204,596,2025-08-29T02:00:00+00:00,successful,20
3205,596,2025-09-29T02:00:00+00:00,successful,20
3206,596,2025-10-29T02:00:00+00:00,successful,20
3207,596,2025-11-29T02:00:00+00:00,successful,20
3208,596,2025-12-29T02:00:00+00:00,successful,20
3209,597,2025-08-29T02:00:00+00:00,successful,20
3210,597,2025-09-29T02:00:00+00:00,successful,20
3211,597,2025-10-29T02:00:00+00:00,failed,20
3212,597,2025-11-29T02:00:00+00:00,successful,20
3213,597,2025-12-29T02:00:00+00:00,failed,20
3214,598,2025-08-29T16:22:48+00:00,successful,50
3215,599,2025-08-29T20:34:52+00:00,successful,20
3216,599,2025-09-29T02:00:00+00:00,successful,20
3217,599,2025-10-29T02:00:00+00:00,successful,20
3218,599,2025-11-29T02:00:00+00:00,successful,20
3219,599,2025-12-29T02:00:00+00:00,successful,20
3220,600,2025-08-29T21:33:34+00:00,successful,20
3221,600,2025-09-29T02:00:00+00:00,successful,20
3222,600,2025-10-29T02:00:00+00:00,successful,20
3223,600,2025-11-29T02:00:00+00:00,successful,20
3224,600,2025-12-29T02:00:00+00:00,successful,20
3225,601,2025-08-29T20:44:58+00:00,successful,216
3226,602,2025-08-30T05:41:11+00:00,successful,20
3227,603,2025-08-30T11:10:40+00:00,failed,20
3228,603,2025-09-30T02:00:00+00:00,successful,20
3229,603,2025-10-30T02:00:00+00:00,successful,20
3230,603,2025-11-30T02:00:00+00:00,failed,20
3231,603,2025-12-30T02:00:00+00:00,successful,20
3232,604,2025-08-30T11:38:03+00:00,successful,20
3233,604,2025-09-30T02:00:00+00:00,successful,20
3234,604,2025-10-30T02:00:00+00:00,successful,20
3235,604,2025-11-30T02:00:00+00:00,successful,20
3236,604,2025-12-30T02:00:00+00:00,successful,20
3237,605,2025-08-30T17:34:41+00:00,successful,540
3238,606,2025-08-30T22:30:58+00:00,failed,20
3239,606,2025-09-30T02:00:00+00:00,successful,20
3240,606,2025-10-30T02:00:00+00:00,successful,20
3241,606,2025-11-30T02:00:00+00:00,successful,20
3242,606,2025-12-30T02:00:00+00:00,successful,20
3243,607,2025-08-30T23:01:02+00:00,successful,50
3244,607,2025-09-30T02:00:00+00:00,successful,50
3245,607,2025-10-30T02:00:00+00:00,successful,50
3246,607,2025-11-30T02:00:00+00:00,successful,50
3247,607,2025-12-30T02:00:00+00:00,successful,50
3248,608,2025-08-31T06:35:47+00:00,successful,20
3249,608,2025-09-30T02:00:00+00:00,successful,20
3250,608,2025-10-31T02:00:00+00:00,successful,20
3251,608,2025-11-30T02:00:00+00:00,successful,20
3252,608,2025-12-31T02:00:00+00:00,successful,20
3253,609,2025-08-31T10:13:33+00:00,successful,20
3254,609,2025-09-30T02:00:00+00:00,successful,20
3255,609,2025-10-31T02:00:00+00:00,successful,20
3256,609,2025-11-30T02:00:00+00:00,successful,20
3257,609,2025-12-31T02:00:00+00:00,successful,20
3258,610,2025-08-31T11:52:37+00:00,successful,216
3259,611,2025-08-31T20:12:36+00:00,successful,50
3260,611,2025-09-30T02:00:00+00:00,successful,50
3261,611,2025-10-31T02:00:00+00:00,successful,50
3262,611,2025-11-30T02:00:00+00:00,successful,50
3263,612,2025-08-31T23:41:38+00:00,successful,216
3264,613,2025-09-01T02:00:00+00:00,successful,20
3265,613,2025-10-01T02:00:00+00:00,successful,20
3266,613,2025-11-01T02:00:00+00:00,failed,20
3267,613,2025-12-01T02:00:00+00:00,successful,20
3268,614,2025-09-01T03:52:09+00:00,successful,50
3269,614,2025-10-01T02:00:00+00:00,successful,50
3270,614,2025-11-01T02:00:00+00:00,successful,50
3271,614,2025-12-01T02:00:00+00:00,successful,50
3272,615,2025-09-01T06:12:56+00:00,successful,20
3273,615,2025-10-01T02:00:00+00:00,successful,20
3274,615,2025-11-01T02:00:00+00:00,successful,20
3275,615,2025-12-01T02:00:00+00:00,successful,20
3276,616,2025-09-01T07:33:55+00:00,successful,20
3277,616,2025-10-01T02:00:00+00:00,successful,20
3278,616,2025-11-01T02:00:00+00:00,successful,20
3279,616,2025-12-01T02:00:00+00:00,successful,20
3280,617,2025-09-01T12:05:44+00:00,failed,20
3281,617,2025-10-01T02:00:00+00:00,successful,20
3282,617,2025-11-01T02:00:00+00:00,successful,20
3283,617,2025-12-01T02:00:00+00:00,successful,20
3284,618,2025-09-01T16:02:32+00:00,successful,216
3285,619,2025-09-01T17:47:03+00:00,successful,20
3286,619,2025-10-01T02:00:00+00:00,successful,20
3287,619,2025-11-01T02:00:00+00:00,successful,20
3288,619,2025-12-01T02:00:00+00:00,failed,20
3289,620,2025-09-01T19:48:19+00:00,successful,20
3290,620,2025-10-01T02:00:00+00:00,successful,20
3291,620,2025-11-01T02:00:00+00:00,successful,20
3292,620,2025-12-01T02:00:00+00:00,successful,20
3293,621,2025-09-02T02:00:00+00:00,successful,50
3294,621,2025-10-02T02:00:00+00:00,successful,50
3295,621,2025-11-02T02:00:00+00:00,successful,50
3296,621,2025-12-02T02:00:00+00:00,successful,50
3297,622,2025-09-02T06:40:31+00:00,successful,50
3298,622,2025-10-02T02:00:00+00:00,successful,50
3299,623,2025-09-02T09:43:01+00:00,successful,216
3300,624,2025-09-02T18:14:03+00:00,successful,216
3301,625,2025-09-03T06:04:28+00:00,successful,540
3302,626,2025-09-03T07:20:31+00:00,successful,20
3303,626,2025-10-03T02:00:00+00:00,successful,20
3304,626,2025-11-03T02:00:00+00:00,successful,20
3305,626,2025-12-03T02:00:00+00:00,successful,20
3306,627,2025-09-03T09:06:12+00:00,successful,20
3307,627,2025-10-03T02:00:00+00:00,successful,20
3308,627,2025-11-03T02:00:00+00:00,successful,20
3309,627,2025-12-03T02:00:00+00:00,successful,20
3310,628,2025-09-03T16:42:08+00:00,successful,20
3311,628,2025-10-03T02:00:00+00:00,successful,20
3312,628,2025-11-03T02:00:00+00:00,successful,20
3313,628,2025-12-03T02:00:00+00:00,successful,20
3314,629,2025-09-04T02:00:00+00:00,successful,216
3315,630,2025-09-04T06:49:37+00:00,successful,20
3316,630,2025-10-04T02:00:00+00:00,successful,20
3317,630,2025-11-04T02:00:00+00:00,successful,20
3318,630,2025-12-04T02:00:00+00:00,successful,20
3319,631,2025-09-04T12:18:29+00:00,successful,216
3320,632,2025-09-04T19:42:31+00:00,successful,50
3321,632,2025-10-04T02:00:00+00:00,successful,50
3322,632,2025-11-04T02:00:00+00:00,successful,50
3323,632,2025-12-04T02:00:00+00:00,successful,50
3324,633,2025-09-04T23:19:34+00:00,successful,216
3325,634,2025-09-05T03:49:32+00:00,successful,20
3326,634,2025-10-05T02:00:00+00:00,successful,20
3327,634,2025-11-05T02:00:00+00:00,successful,20
3328,634,2025-12-05T02:00:00+00:00,successful,20
3329,635,2025-09-05T17:48:15+00:00,successful,50
3330,635,2025-10-05T02:00:00+00:00,successful,50
3331,636,2025-09-05T22:46:11+00:00,successful,216
3332,637,2025-09-05T23:44:42+00:00,successful,20
3333,637,2025-10-05T02:00:00+00:00,successful,20
3334,637,2025-11-05T02:00:00+00:00,successful,20
3335,637,2025-12-05T02:00:00+00:00,successful,20
3336,638,2025-09-06T06:36:36+00:00,failed,20
3337,638,2025-10-06T02:00:00+00:00,successful,20
3338,638,2025-11-06T02:00:00+00:00,successful,20
3339,638,2025-12-06T02:00:00+00:00,successful,20
3340,639,2025-09-06T07:14:02+00:00,successful,50
3341,639,2025-10-06T02:00:00+00:00,successful,50
3342,639,2025-11-06T02:00:00+00:00,successful,50
3343,639,2025-12-06T02:00:00+00:00,successful,50
3344,640,2025-09-06T10:06:30+00:00,successful,50
3345,640,2025-10-06T02:00:00+00:00,successful,50
3346,640,2025-11-06T02:00:00+00:00,successful,50
3347,640,2025-12-06T02:00:00+00:00,successful,50
3348,641,2025-09-06T14:31:08+00:00,successful,50
3349,641,2025-10-06T02:00:00+00:00,successful,50
3350,641,2025-11-06T02:00:00+00:00,successful,50
3351,641,2025-12-06T02:00:00+00:00,successful,50
3352,642,2025-09-06T18:25:32+00:00,successful,50
3353,642,2025-10-06T02:00:00+00:00,successful,50
3354,642,2025-11-06T02:00:00+00:00,successful,50
3355,642,2025-12-06T02:00:00+00:00,successful,50
3356,643,2025-09-06T22:42:04+00:00,successful,20
3357,643,2025-10-06T02:00:00+00:00,successful,20
3358,643,2025-11-06T02:00:00+00:00,successful,20
3359,643,2025-12-06T02:00:00+00:00,successful,20
3360,644,2025-09-07T00:04:35+00:00,successful,50
3361,644,2025-10-06T02:00:00+00:00,successful,50
3362,644,2025-11-06T02:00:00+00:00,failed,50
3363,644,2025-12-06T02:00:00+00:00,successful,50
3364,645,2025-09-07T02:00:00+00:00,successful,20
3365,645,2025-10-07T02:00:00+00:00,successful,20
3366,645,2025-11-07T02:00:00+00:00,successful,20
3367,645,2025-12-07T02:00:00+00:00,successful,20
3368,646,2025-09-07T05:51:47+00:00,successful,20
3369,646,2025-10-07T02:00:00+00:00,successful,20
3370,646,2025-11-07T02:00:00+00:00,successful,20
3371,646,2025-12-07T02:00:00+00:00,successful,20
3372,647,2025-09-08T16:50:49+00:00,successful,20
3373,647,2025-10-08T02:00:00+00:00,successful,20
3374,647,2025-11-08T02:00:00+00:00,successful,20
3375,647,2025-12-08T02:00:00+00:00,successful,20
3376,648,2025-09-08T16:24:21+00:00,successful,216
3377,649,2025-09-08T18:03:53+00:00,successful,50
3378,649,2025-10-08T02:00:00+00:00,successful,50
3379,649,2025-11-08T02:00:00+00:00,successful,50
3380,649,2025-12-08T02:00:00+00:00,successful,50
3381,650,2025-09-08T19:34:13+00:00,successful,50
3382,650,2025-10-08T02:00:00+00:00,successful,50
3383,651,2025-09-08T21:21:47+00:00,successful,540
3384,652,2025-09-09T00:41:54+00:00,successful,50
3385,652,2025-10-08T02:00:00+00:00,successful,50
3386,652,2025-11-08T02:00:00+00:00,successful,50
3387,652,2025-12-08T02:00:00+00:00,successful,50
3388,653,2025-09-09T02:00:00+00:00,successful,20
3389,653,2025-10-09T02:00:00+00:00,successful,20
3390,653,2025-11-09T02:00:00+00:00,successful,20
3391,653,2025-12-09T02:00:00+00:00,successful,20
3392,654,2025-09-09T02:24:19+00:00,failed,540
3393,655,2025-09-09T03:25:32+00:00,successful,20
3394,655,2025-10-09T02:00:00+00:00,successful,20
3395,655,2025-11-09T02:00:00+00:00,successful,20
3396,656,2025-09-10T00:16:37+00:00,successful,50
3397,656,2025-10-09T02:00:00+00:00,successful,50
3398,656,2025-11-09T02:00:00+00:00,successful,50
3399,656,2025-12-09T02:00:00+00:00,successful,50
3400,657,2025-09-10T02:00:00+00:00,successful,216
3401,658,2025-09-10T02:00:00+00:00,successful,20
3402,658,2025-10-10T02:00:00+00:00,successful,20
3403,658,2025-11-10T02:00:00+00:00,successful,20
3404,658,2025-12-10T02:00:00+00:00,successful,20
3405,659,2025-09-10T06:07:23+00:00,successful,20
3406,659,2025-10-10T02:00:00+00:00,successful,20
3407,659,2025-11-10T02:00:00+00:00,successful,20
3408,659,2025-12-10T02:00:00+00:00,successful,20
3409,660,2025-09-10T13:30:31+00:00,successful,20
3410,660,2025-10-10T02:00:00+00:00,successful,20
3411,660,2025-11-10T02:00:00+00:00,successful,20
3412,660,2025-12-10T02:00:00+00:00,successful,20
3413,661,2025-09-10T23:37:09+00:00,successful,20
3414,661,2025-10-10T02:00:00+00:00,successful,20
3415,661,2025-11-10T02:00:00+00:00,successful,20
3416,661,2025-12-10T02:00:00+00:00,successful,20
3417,662,2025-09-11T00:49:28+00:00,failed,20
3418,663,2025-09-11T03:35:59+00:00,successful,20
3419,663,2025-10-11T02:00:00+00:00,successful,20
3420,663,2025-11-11T02:00:00+00:00,successful,20
3421,663,2025-12-11T02:00:00+00:00,successful,20
3422,664,2025-09-11T06:56:24+00:00,successful,20
3423,664,2025-10-11T02:00:00+00:00,successful,20
3424,664,2025-11-11T02:00:00+00:00,successful,20
3425,664,2025-12-11T02:00:00+00:00,successful,20
3426,665,2025-09-11T08:20:20+00:00,successful,20
3427,666,2025-09-11T08:50:14+00:00,successful,20
3428,666,2025-10-11T02:00:00+00:00,successful,20
3429,667,2025-09-11T09:40:20+00:00,successful,20
3430,667,2025-10-11T02:00:00+00:00,successful,20
3431,667,2025-11-11T02:00:00+00:00,successful,20
3432,667,2025-12-11T02:00:00+00:00,successful,20
3433,668,2025-09-11T13:46:36+00:00,successful,20
3434,668,2025-10-11T02:00:00+00:00,successful,20
3435,668,2025-11-11T02:00:00+00:00,successful,20
3436,668,2025-12-11T02:00:00+00:00,successful,20
3437,669,2025-09-11T17:26:33+00:00,successful,20
3438,669,2025-10-11T02:00:00+00:00,successful,20
3439,669,2025-11-11T02:00:00+00:00,successful,20
3440,670,2025-09-11T18:44:15+00:00,successful,20
3441,670,2025-10-11T02:00:00+00:00,successful,20
3442,671,2025-09-11T22:07:17+00:00,successful,540
3443,672,2025-09-11T22:46:58+00:00,successful,540
3444,673,2025-09-12T02:00:00+00:00,successful,216
3445,674,2025-09-12T05:49:06+00:00,successful,20
3446,674,2025-10-12T02:00:00+00:00,successful,20
3447,674,2025-11-12T02:00:00+00:00,successful,20
3448,674,2025-12-12T02:00:00+00:00,successful,20
3449,675,2025-09-12T10:08:06+00:00,successful,50
3450,675,2025-10-12T02:00:00+00:00,successful,50
3451,675,2025-11-12T02:00:00+00:00,successful,50
3452,675,2025-12-12T02:00:00+00:00,successful,50
3453,676,2025-09-12T11:57:17+00:00,successful,216
3454,677,2025-09-12T18:20:17+00:00,successful,50
3455,677,2025-10-12T02:00:00+00:00,successful,50
3456,677,2025-11-12T02:00:00+00:00,successful,50
3457,677,2025-12-12T02:00:00+00:00,successful,50
3458,678,2025-09-12T18:35:30+00:00,failed,50
3459,678,2025-10-12T02:00:00+00:00,successful,50
3460,678,2025-11-12T02:00:00+00:00,successful,50
3461,678,2025-12-12T02:00:00+00:00,successful,50
3462,679,2025-09-13T08:05:29+00:00,successful,20
3463,679,2025-10-13T02:00:00+00:00,successful,20
3464,679,2025-11-13T02:00:00+00:00,successful,20
3465,679,2025-12-13T02:00:00+00:00,successful,20
3466,680,2025-09-13T08:33:25+00:00,successful,20
3467,680,2025-10-13T02:00:00+00:00,successful,20
3468,680,2025-11-13T02:00:00+00:00,successful,20
3469,680,2025-12-13T02:00:00+00:00,successful,20
3470,681,2025-09-13T17:48:40+00:00,successful,20
3471,682,2025-09-14T02:00:00+00:00,successful,20
3472,682,2025-10-14T02:00:00+00:00,successful,20
3473,682,2025-11-14T02:00:00+00:00,successful,20
3474,682,2025-12-14T02:00:00+00:00,successful,20
3475,683,2025-09-14T03:43:27+00:00,successful,20
3476,683,2025-10-14T02:00:00+00:00,successful,20
3477,683,2025-11-14T02:00:00+00:00,successful,20
3478,683,2025-12-14T02:00:00+00:00,successful,20
3479,684,2025-09-14T04:26:09+00:00,failed,20
3480,684,2025-10-14T02:00:00+00:00,successful,20
3481,684,2025-11-14T02:00:00+00:00,successful,20
3482,684,2025-12-14T02:00:00+00:00,successful,20
3483,685,2025-09-14T07:54:04+00:00,failed,20
3484,685,2025-10-14T02:00:00+00:00,successful,20
3485,685,2025-11-14T02:00:00+00:00,successful,20
3486,685,2025-12-14T02:00:00+00:00,successful,20
3487,686,2025-09-14T17:40:40+00:00,successful,20
3488,686,2025-10-14T02:00:00+00:00,successful,20
3489,686,2025-11-14T02:00:00+00:00,successful,20
3490,686,2025-12-14T02:00:00+00:00,successful,20
3491,687,2025-09-15T03:46:32+00:00,successful,20
3492,687,2025-10-15T02:00:00+00:00,successful,20
3493,687,2025-11-15T02:00:00+00:00,successful,20
3494,687,2025-12-15T02:00:00+00:00,successful,20
3495,688,2025-09-15T03:44:55+00:00,successful,216
3496,689,2025-09-15T04:44:33+00:00,successful,20
3497,689,2025-10-15T02:00:00+00:00,successful,20
3498,689,2025-11-15T02:00:00+00:00,successful,20
3499,689,2025-12-15T02:00:00+00:00,successful,20
3500,690,2025-09-15T11:35:06+00:00,successful,20
3501,691,2025-09-15T10:44:42+00:00,successful,216
3502,692,2025-09-15T13:01:19+00:00,successful,216
3503,693,2025-09-15T15:22:49+00:00,successful,20
3504,693,2025-10-15T02:00:00+00:00,successful,20
3505,693,2025-11-15T02:00:00+00:00,successful,20
3506,694,2025-09-16T17:05:44+00:00,successful,216
3507,695,2025-09-16T19:05:48+00:00,successful,540
3508,696,2025-09-17T05:56:19+00:00,successful,20
3509,696,2025-10-17T02:00:00+00:00,successful,20
3510,696,2025-11-17T02:00:00+00:00,successful,20
3511,696,2025-12-17T02:00:00+00:00,successful,20
3512,697,2025-09-17T12:43:36+00:00,successful,216
3513,698,2025-09-17T14:30:34+00:00,successful,20
3514,698,2025-10-17T02:00:00+00:00,successful,20
3515,698,2025-11-17T02:00:00+00:00,successful,20
3516,698,2025-12-17T02:00:00+00:00,successful,20
3517,699,2025-09-17T19:38:21+00:00,successful,216
3518,700,2025-09-18T02:00:00+00:00,successful,20
3519,700,2025-10-18T02:00:00+00:00,successful,20
3520,700,2025-11-18T02:00:00+00:00,successful,20
3521,700,2025-12-18T02:00:00+00:00,successful,20
3522,701,2025-09-18T14:47:06+00:00,successful,50
3523,701,2025-10-18T02:00:00+00:00,successful,50
3524,701,2025-11-18T02:00:00+00:00,successful,50
3525,701,2025-12-18T02:00:00+00:00,successful,50
3526,702,2025-09-18T21:13:12+00:00,successful,20
3527,702,2025-10-18T02:00:00+00:00,successful,20
3528,702,2025-11-18T02:00:00+00:00,successful,20
3529,702,2025-12-18T02:00:00+00:00,successful,20
3530,703,2025-09-18T23:43:12+00:00,successful,216
3531,704,2025-09-19T04:25:32+00:00,successful,540
3532,705,2025-09-19T22:45:26+00:00,failed,20
3533,705,2025-10-19T02:00:00+00:00,successful,20
3534,705,2025-11-19T02:00:00+00:00,successful,20
3535,705,2025-12-19T02:00:00+00:00,successful,20
3536,706,2025-09-19T22:55:09+00:00,successful,20
3537,706,2025-10-19T02:00:00+00:00,successful,20
3538,706,2025-11-19T02:00:00+00:00,successful,20
3539,706,2025-12-19T02:00:00+00:00,successful,20
3540,707,2025-09-20T02:00:00+00:00,successful,20
3541,707,2025-10-20T02:00:00+00:00,successful,20
3542,707,2025-11-20T02:00:00+00:00,successful,20
3543,707,2025-12-20T02:00:00+00:00,successful,20
3544,708,2025-09-20T02:00:00+00:00,successful,50
3545,708,2025-10-20T02:00:00+00:00,successful,50
3546,708,2025-11-20T02:00:00+00:00,successful,50
3547,708,2025-12-20T02:00:00+00:00,successful,50
3548,709,2025-09-20T05:00:53+00:00,successful,216
3549,710,2025-09-20T09:00:29+00:00,successful,20
3550,710,2025-10-20T02:00:00+00:00,successful,20
3551,710,2025-11-20T02:00:00+00:00,successful,20
3552,710,2025-12-20T02:00:00+00:00,successful,20
3553,711,2025-09-20T09:11:35+00:00,successful,50
3554,711,2025-10-20T02:00:00+00:00,successful,50
3555,711,2025-11-20T02:00:00+00:00,successful,50
3556,711,2025-12-20T02:00:00+00:00,successful,50
3557,712,2025-09-20T09:33:02+00:00,successful,20
3558,712,2025-10-20T02:00:00+00:00,successful,20
3559,712,2025-11-20T02:00:00+00:00,successful,20
3560,712,2025-12-20T02:00:00+00:00,successful,20
3561,713,2025-09-20T12:19:21+00:00,successful,20
3562,713,2025-10-20T02:00:00+00:00,failed,20
3563,713,2025-11-20T02:00:00+00:00,successful,20
3564,713,2025-12-20T02:00:00+00:00,successful,20
3565,714,2025-09-20T18:30:54+00:00,successful,216
3566,715,2025-09-21T02:00:00+00:00,successful,20
3567,715,2025-10-21T02:00:00+00:00,successful,20
3568,715,2025-11-21T02:00:00+00:00,failed,20
3569,715,2025-12-21T02:00:00+00:00,successful,20
3570,716,2025-09-21T03:33:16+00:00,successful,20
3571,716,2025-10-21T02:00:00+00:00,successful,20
3572,716,2025-11-21T02:00:00+00:00,successful,20
3573,716,2025-12-21T02:00:00+00:00,successful,20
3574,717,2025-09-21T05:00:10+00:00,successful,216
3575,718,2025-09-21T13:42:31+00:00,successful,20
3576,718,2025-10-21T02:00:00+00:00,successful,20
3577,718,2025-11-21T02:00:00+00:00,successful,20
3578,718,2025-12-21T02:00:00+00:00,successful,20
3579,719,2025-09-21T15:39:28+00:00,successful,20
3580,719,2025-10-21T02:00:00+00:00,successful,20
3581,720,2025-09-21T16:36:38+00:00,successful,50
3582,720,2025-10-21T02:00:00+00:00,successful,50
3583,720,2025-11-21T02:00:00+00:00,successful,50
3584,720,2025-12-21T02:00:00+00:00,successful,50
3585,721,2025-09-21T18:53:10+00:00,successful,20
3586,721,2025-10-21T02:00:00+00:00,successful,20
3587,721,2025-11-21T02:00:00+00:00,successful,20
3588,721,2025-12-21T02:00:00+00:00,successful,20
3589,722,2025-09-21T21:42:07+00:00,successful,540
3590,723,2025-09-21T23:44:28+00:00,successful,20
3591,723,2025-10-21T02:00:00+00:00,successful,20
3592,723,2025-11-21T02:00:00+00:00,successful,20
3593,723,2025-12-21T02:00:00+00:00,successful,20
3594,724,2025-09-22T03:02:53+00:00,successful,20
3595,724,2025-10-22T02:00:00+00:00,successful,20
3596,724,2025-11-22T02:00:00+00:00,successful,20
3597,724,2025-12-22T02:00:00+00:00,successful,20
3598,725,2025-09-22T04:30:04+00:00,successful,50
3599,726,2025-09-22T04:55:14+00:00,successful,20
3600,726,2025-10-22T02:00:00+00:00,successful,20
3601,726,2025-11-22T02:00:00+00:00,successful,20
3602,726,2025-12-22T02:00:00+00:00,successful,20
3603,727,2025-09-22T08:52:06+00:00,successful,20
3604,727,2025-10-22T02:00:00+00:00,successful,20
3605,727,2025-11-22T02:00:00+00:00,successful,20
3606,727,2025-12-22T02:00:00+00:00,successful,20
3607,728,2025-09-22T23:25:02+00:00,failed,20
3608,728,2025-10-22T02:00:00+00:00,successful,20
3609,728,2025-11-22T02:00:00+00:00,successful,20
3610,728,2025-12-22T02:00:00+00:00,successful,20
3611,729,2025-09-23T04:19:28+00:00,successful,20
3612,729,2025-10-23T02:00:00+00:00,successful,20
3613,729,2025-11-23T02:00:00+00:00,successful,20
3614,729,2025-12-23T02:00:00+00:00,successful,20
3615,730,2025-09-23T06:45:46+00:00,successful,20
3616,730,2025-10-23T02:00:00+00:00,successful,20
3617,730,2025-11-23T02:00:00+00:00,successful,20
3618,730,2025-12-23T02:00:00+00:00,successful,20
3619,731,2025-09-23T07:44:10+00:00,successful,540
3620,732,2025-09-23T10:13:48+00:00,successful,20
3621,732,2025-10-23T02:00:00+00:00,successful,20
3622,732,2025-11-23T02:00:00+00:00,successful,20
3623,732,2025-12-23T02:00:00+00:00,successful,20
3624,733,2025-09-24T00:41:24+00:00,successful,20
3625,733,2025-10-23T02:00:00+00:00,successful,20
3626,733,2025-11-23T02:00:00+00:00,successful,20
3627,733,2025-12-23T02:00:00+00:00,successful,20
3628,734,2025-09-24T02:58:19+00:00,successful,216
3629,735,2025-09-25T08:58:54+00:00,successful,20
3630,735,2025-10-25T02:00:00+00:00,successful,20
3631,735,2025-11-25T02:00:00+00:00,successful,20
